Decision,Neighbourhood,Cooking,Room_type,Accommodates,Bath,Bath_shared,No_review,Price,Bedrooms,Essentials,Parking,Property_type2,Instant_bookable,Beds,Host_response_time
1,28803,0,Entire home/apt,2,1,0,1,5.25749537202778,1,4,0,Entire guest suite,t,2,
1,28806,5,Entire home/apt,4,1,0,0,5.37527840768417,2,5,1,Entire residential home,t,2,within an hour
0,28732,3,Private room,4,1.5,1,0,4.46590811865458,2,5,1,Private room in house,t,2,within an hour
1,28801,5,Entire home/apt,6,2,0,0,5.9427993751267,2,4,1,Private small room,t,3,within an hour
0,28804,5,Private room,4,3.5,0,0,6.16331480403464,2,5,1,Private room in residential home,f,2,within a few hours
0,28806,4,Entire home/apt,2,1,0,0,4.38202663467388,1,5,1,Entire guest suite,t,1,within an hour
0,28715,5,Entire home/apt,6,2,0,0,5.30330490805908,3,5,1,Entire house,f,3,within an hour
0,28805,5,Entire home/apt,4,1,0,0,4.53259949315326,3,5,1,Private small room,f,3,within a few hours
1,28801,1,Private room,2,1,0,0,4.57471097850338,1,4,1,Private room in house,t,1,within an hour
1,28803,3,Private room,2,1,0,0,4.71849887129509,1,5,1,Private room in residential home,t,1,
1,28806,5,Entire home/apt,5,1,0,0,5.18738580584075,2,5,1,Entire apartment,t,2,within an hour
1,28806,5,Private room,2,1.5,0,0,4.70048036579242,1,5,1,Private room in residential home,f,1,
0,28806,3,Private room,2,1,0,0,4.30406509320417,1,5,1,Private room in house,f,1,within an hour
1,28805,5,Entire home/apt,9,3.5,0,0,5.77144112313002,4,5,1,Entire house,f,5,within an hour
0,28801,4,Entire home/apt,2,1,0,0,4.89783979995091,1,5,1,Entire rental unit,f,2,within an hour
1,28806,2,Entire home/apt,5,1,0,0,4.79579054559674,1,5,1,Private small room,f,3,within an hour
0,28801,4,Entire home/apt,2,1,0,0,4.62497281328427,1,5,1,Entire residential home,t,1,
1,28805,5,Entire home/apt,4,1,0,0,4.9416424226093,1,4,1,Private small room,f,6,within an hour
0,28804,5,Entire home/apt,7,3.5,0,0,6.65286302935335,3,5,1,Entire house,f,3,within an hour
0,28801,3,Entire home/apt,4,1,0,0,5.03043792139244,1,5,1,Entire guest suite,t,1,within an hour
1,28805,2,Private room,4,1,0,0,4.61512051684126,1,5,1,Private room in residential home,f,3,
1,28704,4,Entire home/apt,4,1,0,0,4.40671924726425,1,5,1,Entire apartment,t,0,
0,28805,1,Entire home/apt,4,1,0,0,5.01063529409626,2,5,1,Private small room,f,2,within a day
0,28806,4,Entire home/apt,4,1,0,0,4.96284463025991,2,5,1,Entire guesthouse,f,2,
0,28803,3,Private room,2,1,0,0,4.44265125649032,1,5,1,Private room in residential home,f,1,within an hour
1,28804,5,Entire home/apt,8,3,0,0,5.85793315448346,4,5,1,Entire house,t,5,within an hour
1,28806,0,Private room,2,1,0,0,4.78749174278205,1,5,1,Private small room,f,1,within an hour
0,28804,5,Entire home/apt,2,1.5,0,0,5.27299955856375,1,5,1,Entire residential home,f,1,within an hour
0,28801,5,Entire home/apt,2,1,0,0,4.31748811353631,1,5,1,Entire residential home,f,1,within an hour
1,28804,3,Entire home/apt,4,1,0,0,4.84418708645859,2,5,1,Entire guest suite,f,3,within an hour
1,28806,5,Entire home/apt,6,2,0,0,5.17614973257383,2,5,1,Entire residential home,t,3,within an hour
1,28801,2,Hotel room,2,1,0,0,5.37063802812766,1,5,1,Other,t,1,within an hour
1,28806,3,Entire home/apt,2,1,0,0,4.75359019110636,1,5,1,Entire rental unit,t,1,within an hour
1,28806,3,Entire home/apt,2,1,0,0,4.57471097850338,1,5,1,Entire apartment,f,1,within a few hours
0,28806,5,Entire home/apt,2,1,0,0,3.87120101090789,1,5,1,Entire house,t,1,within an hour
0,28801,0,Entire home/apt,3,1,0,0,4.44265125649032,1,5,1,Entire guesthouse,t,2,within an hour
1,28704,5,Entire home/apt,8,2,0,0,5.04342511691925,2,5,1,Entire residential home,t,2,within an hour
0,28806,5,Entire home/apt,8,2,0,0,5.54907608489522,3,5,1,Private small room,t,4,
0,28806,5,Entire home/apt,2,1,0,0,4.67282883446191,1,5,1,Entire residential home,t,1,within an hour
0,28715,2,Entire home/apt,7,1.5,0,0,4.55387689160054,3,5,1,Entire house,t,3,within an hour
0,28806,5,Entire home/apt,4,1,0,0,5.01063529409626,1,5,1,Entire house,t,1,within an hour
0,28803,2,Entire home/apt,5,1,0,0,5.18738580584075,2,5,1,Private small room,t,3,within an hour
1,28704,1,Private room,2,1,0,0,3.93182563272433,1,5,1,Private room in house,t,1,within an hour
1,28801,3,Private room,2,1,1,0,3.89182029811063,1,5,1,Private room in house,t,1,within an hour
1,28801,3,Entire home/apt,3,1,0,0,4.54329478227,1,5,1,Entire apartment,t,1,within an hour
1,28801,5,Entire home/apt,2,1.5,0,0,4.88280192258637,1,5,1,Entire guest suite,t,1,within an hour
1,28803,5,Entire home/apt,4,1,0,0,4.90527477843843,2,5,1,Entire guest suite,f,2,within an hour
1,28704,5,Entire home/apt,11,3,0,0,6.13122648948314,4,5,1,Entire residential home,t,7,within an hour
1,28806,1,Entire home/apt,2,1,0,0,3.95124371858143,1,2,1,Other,t,1,within an hour
0,28803,2,Entire home/apt,5,2,0,0,4.8283137373023,3,5,1,Entire residential home,t,3,within an hour
0,28803,3,Entire home/apt,2,1,0,0,3.80666248977032,1,5,1,Entire guest suite,f,1,
0,28803,5,Entire home/apt,4,1,0,0,4.54329478227,2,5,1,Private small room,f,2,within a few hours
1,28801,4,Private room,1,1,1,0,4.30406509320417,1,4,1,Private room in house,t,1,within an hour
1,28803,4,Entire home/apt,4,1,0,0,4.47733681447821,1,5,1,Entire guest suite,t,2,within an hour
1,28801,4,Entire home/apt,6,2,0,0,5.9427993751267,2,4,1,Private small room,t,3,within an hour
1,28806,2,Entire home/apt,4,1,0,0,4.85981240436167,1,5,1,Entire guest suite,f,2,
0,28801,5,Entire home/apt,10,4.5,0,1,6.30991827822652,5,5,1,Entire house,t,6,within an hour
1,28732,3,Entire home/apt,6,1,0,0,4.8283137373023,3,5,1,Entire guest suite,t,3,within an hour
0,28801,5,Entire home/apt,10,2.5,0,0,4.77912349311153,3,5,1,Private small room,f,6,within an hour
1,28704,5,Entire home/apt,7,2,0,0,5.29330482472449,3,5,1,Entire residential home,t,4,within an hour
1,28806,5,Shared room,3,2.5,1,0,3.49650756146648,1,5,1,Share small room,t,1,within an hour
1,28806,5,Entire home/apt,4,1,0,0,5.01063529409626,1,5,1,Private small room,f,1,within a day
1,28805,5,Entire home/apt,6,1,0,0,5.52146091786225,2,5,1,Entire house,t,2,within an hour
1,28806,5,Entire home/apt,6,1,0,0,4.94875989037817,2,5,1,Private small room,t,3,within an hour
1,28803,1,Entire home/apt,8,2,0,0,5.6021188208797,4,4,1,Entire residential home,f,5,within an hour
0,28805,5,Private room,2,1.5,1,0,3.80666248977032,1,5,1,Private room in residential home,f,1,
1,28732,5,Private room,2,1.5,1,0,3.85014760171006,1,5,1,Private room in house,t,1,within an hour
0,28803,5,Entire home/apt,13,2.5,0,0,6.10924758276437,4,5,1,Entire house,t,7,within an hour
1,28806,5,Entire home/apt,8,2.5,0,0,5.63835466933375,3,5,1,Entire house,f,3,within an hour
1,28805,5,Private room,2,1.5,0,0,4.74493212836325,1,5,1,Private room in house,f,1,within an hour
1,28805,3,Entire home/apt,11,3,0,0,6.18208490671663,5,2,1,Entire house,t,6,within an hour
0,28715,0,Entire home/apt,4,2,0,0,4.90527477843843,2,4,1,Entire rental unit,f,2,within an hour
1,28805,5,Private room,1,0.5,0,0,4.44265125649032,1,3,1,Private small room,f,0,within an hour
1,28801,3,Private room,2,1,0,0,5.54126354515843,1,5,1,Private small room,t,1,within an hour
0,28803,5,Entire home/apt,10,3.5,0,0,6.35088571671474,5,5,1,Entire house,t,5,within an hour
1,28803,5,Entire home/apt,4,1,0,0,5.26785815906333,1,5,1,Entire apartment,t,2,within an hour
1,28732,5,Entire home/apt,4,1,0,0,4.54329478227,2,5,1,Private small room,f,2,within an hour
1,28732,5,Entire home/apt,8,2,0,0,5.64897423816121,3,4,1,Entire house,t,3,within an hour
0,28801,3,Entire home/apt,2,1,0,0,4.94875989037817,1,5,1,Entire rental unit,t,1,within an hour
0,28806,0,Entire home/apt,5,1,0,0,4.20469261939097,2,5,1,Private small room,f,3,within a day
0,28801,5,Entire home/apt,2,1,0,0,4.24849524204936,1,5,1,Entire house,t,1,within an hour
1,28704,5,Entire home/apt,16,4,0,0,6.7696419768525,6,5,1,Entire residential home,t,9,within an hour
1,28806,0,Entire home/apt,2,1,0,0,4.60517018598809,1,5,1,Entire rental unit,t,1,within an hour
1,28732,3,Entire home/apt,6,1,0,0,4.8283137373023,3,5,1,Entire guest suite,t,3,within an hour
1,28801,3,Private room,2,1,0,0,4.70048036579242,1,5,1,Private room in house,t,1,within an hour
1,28801,0,Private room,2,1,0,0,5.44673737166631,1,5,1,Private small room,t,1,
1,28704,4,Entire home/apt,12,3,0,0,5.61677109766657,3,4,1,Entire house,t,6,within an hour
0,28806,5,Entire home/apt,6,1,0,0,3.89182029811063,2,5,1,Entire apartment,f,3,
1,28805,4,Entire home/apt,4,1,0,0,4.71849887129509,1,5,1,Entire residential home,t,2,within an hour
1,28803,3,Private room,2,1,0,0,4.31748811353631,1,5,1,Private room in house,f,1,within an hour
0,28806,5,Entire home/apt,5,2,0,0,5.04342511691925,3,5,1,Private small room,f,3,within an hour
1,28804,1,Entire home/apt,2,1,0,0,4.52178857704904,1,4,1,Entire rental unit,t,1,within an hour
0,28801,5,Entire home/apt,8,4.5,0,1,6.30991827822652,5,5,1,Entire house,t,6,within an hour
1,28806,4,Private room,4,1,0,0,4.35670882668959,1,5,1,Private room in house,f,1,
1,28801,3,Entire home/apt,4,2,0,0,5.22035582507832,2,3,0,Private small room,t,2,within an hour
1,28803,5,Entire home/apt,16,9,0,1,6.68586094706836,9,5,1,Entire residential home,t,14,within an hour
0,28806,5,Entire home/apt,2,1,0,0,4.51085950651685,1,5,1,Entire guesthouse,f,1,
1,28804,5,Entire home/apt,6,1,0,0,4.93447393313069,2,5,1,Entire house,t,3,within an hour
1,28801,3,Private room,2,1,0,1,5.87493073085203,1,5,0,Other,t,1,within an hour
0,28803,5,Entire home/apt,4,2,0,0,5.29831736654804,2,5,1,Entire residential home,f,2,
1,28803,3,Entire home/apt,4,1,0,0,5.14166355650266,2,5,1,Entire residential home,f,2,within an hour
1,28803,3,Entire home/apt,2,1,0,0,4.49980967033027,1,5,1,Entire rental unit,f,1,within an hour
1,28801,4,Entire home/apt,8,3,0,0,6.0137151560428,3,3,1,Private small room,t,4,within an hour
1,28801,1,Private room,2,2,1,0,4.52178857704904,1,5,1,Private small room,f,1,within an hour
0,28803,5,Entire home/apt,4,1,0,0,4.24849524204936,1,5,1,Entire apartment,f,2,within an hour
1,28806,3,Private room,3,1,0,0,4.44265125649032,1,5,1,Private room in residential home,f,2,within an hour
1,28804,5,Entire home/apt,2,1,0,0,4.91265488573605,1,5,1,Entire residential home,f,1,within a few hours
0,28803,2,Entire home/apt,4,1,0,0,4.7361984483945,1,5,1,Entire guest suite,t,2,within an hour
0,28803,1,Entire home/apt,6,2,0,0,5.32300997913841,3,5,1,Private small room,f,4,within an hour
0,28804,5,Entire home/apt,12,3,0,0,5.72031177660741,4,5,1,Entire residential home,f,7,within an hour
1,28806,5,Entire home/apt,4,2,0,0,4.83628190695148,2,5,1,Entire residential home,f,2,within an hour
1,28806,5,Entire home/apt,4,1,0,0,4.82028156560504,2,5,1,Entire apartment,t,2,within an hour
1,28805,4,Entire home/apt,6,1,0,0,4.84418708645859,1,5,1,Entire apartment,t,2,within an hour
0,28804,3,Entire home/apt,4,1,0,0,5.42053499927229,1,5,1,Entire guesthouse,f,3,within an hour
0,28806,2,Entire home/apt,2,1,0,0,7.49498623395053,1,5,1,Entire apartment,f,1,within an hour
1,28804,5,Entire home/apt,8,3,0,0,5.94017125272043,4,5,1,Entire residential home,t,4,within an hour
1,28715,0,Entire home/apt,2,1,0,0,4.31748811353631,1,4,1,Entire guest suite,t,1,within an hour
1,28805,1,Entire home/apt,2,1,0,0,4.64439089914137,1,4,1,Entire guesthouse,t,1,within an hour
0,28801,5,Entire home/apt,4,1,0,0,5.09375020080676,2,5,1,Entire house,f,2,within an hour
0,28803,5,Entire home/apt,4,1,0,0,4.17438726989564,2,5,1,Private small room,f,2,within an hour
1,28801,3,Entire home/apt,4,1,0,0,4.53259949315326,1,5,1,Entire guest suite,f,2,within an hour
1,28801,1,Entire home/apt,6,3.5,0,0,6.25575004175337,3,5,1,Private small room,f,3,within an hour
1,28732,5,Entire home/apt,5,1,0,0,4.39444915467244,1,5,1,Other,t,4,within an hour
1,28806,5,Entire home/apt,7,2,0,0,4.95582705760126,3,5,1,Entire residential home,t,3,within an hour
1,28801,4,Entire home/apt,4,1,0,0,5.03695260241363,1,5,1,Private small room,t,2,within an hour
1,28803,5,Entire home/apt,6,2,0,0,5.66296048013595,3,5,1,Private small room,f,4,within an hour
1,28804,5,Private room,2,1,1,0,4.31748811353631,1,5,1,Private room in house,f,2,within a few hours
1,28806,4,Entire home/apt,2,1,0,0,5.25227342804663,1,4,1,Entire house,t,1,within an hour
1,28801,5,Entire home/apt,6,2,0,0,5.9427993751267,2,4,1,Private small room,t,3,within an hour
1,28806,1,Private room,2,1,0,0,4.20469261939097,1,5,1,Private room in house,f,1,within an hour
1,28806,1,Entire home/apt,3,1,0,0,4.20469261939097,1,3,1,Other,t,1,within an hour
1,28801,1,Private room,2,1,0,0,4.33073334028633,1,5,1,Private room in house,f,1,within an hour
0,28806,5,Entire home/apt,8,2,0,0,5.41164605185504,3,5,1,Entire house,f,6,within an hour
0,28801,3,Entire home/apt,4,1,0,0,5.03043792139244,1,5,1,Entire guest suite,t,1,within an hour
0,28805,5,Private room,2,1.5,1,0,3.80666248977032,1,5,1,Private room in house,f,1,
0,28801,5,Entire home/apt,6,2,0,0,5.82304589548302,2,5,1,Private small room,t,3,within an hour
0,28806,4,Entire home/apt,4,1,0,0,4.52178857704904,1,5,1,Entire apartment,f,1,within an hour
1,28801,3,Private room,3,1.5,0,0,5.0998664278242,1,5,1,Private room in residential home,t,1,within an hour
1,28801,5,Entire home/apt,6,3,0,0,6.23244801655052,3,5,1,Private small room,t,3,within an hour
1,28732,5,Entire home/apt,6,1,0,0,4.8283137373023,3,5,1,Entire residential home,t,4,within an hour
1,28806,4,Private room,2,1,0,0,4.00733318523247,1,5,1,Private room in residential home,f,1,within a day
1,28801,3,Entire home/apt,4,1,0,0,5.24174701505964,2,5,1,Entire guest suite,f,2,within an hour
1,28805,5,Entire home/apt,5,1,0,0,5.32787616878958,3,5,1,Entire house,f,5,within an hour
1,28715,5,Private room,2,1,1,0,3.71357206670431,1,5,1,Private room in house,t,1,
1,28806,4,Entire home/apt,4,1,0,0,4.48863636973214,1,5,1,Entire guest suite,t,1,within an hour
1,28803,3,Entire home/apt,8,3,0,0,5.95583736946483,4,4,1,Private small room,t,5,within an hour
0,28805,5,Entire home/apt,4,2,0,0,4.8283137373023,2,5,1,Entire rental unit,f,2,within a few hours
0,28732,0,Entire home/apt,4,1,0,0,5.7037824746562,1,5,1,Private small room,f,0,
0,28806,5,Private room,2,1,1,0,3.91202300542815,2,5,1,Private room in house,t,2,within an hour
1,28801,2,Private room,2,1,0,0,4.90527477843843,1,4,1,Private small room,t,1,within an hour
1,28803,3,Entire home/apt,2,1,0,0,4.56434819146784,1,5,1,Entire guest suite,t,1,within an hour
1,28805,5,Entire home/apt,4,2,0,0,5.61677109766657,2,5,1,Entire residential home,t,2,within an hour
1,28803,1,Entire home/apt,16,5,0,0,6.5694814204143,5,4,1,Entire residential home,t,14,within a few hours
1,28806,5,Entire home/apt,10,2,0,0,6.04500531403601,4,5,1,Entire residential home,t,5,within an hour
1,28803,0,Private room,2,1,0,0,4.70048036579242,1,4,1,Private room in residential home,t,1,within an hour
0,28806,5,Entire home/apt,4,1,0,0,5.06890420222023,2,5,1,Entire residential home,t,2,within an hour
1,28806,5,Entire home/apt,4,2,0,0,4.99043258677874,2,5,1,Entire house,t,2,within an hour
1,28732,5,Entire home/apt,6,1.5,0,0,4.83628190695148,4,5,1,Entire house,t,9,within an hour
1,28804,2,Entire home/apt,2,1,0,0,4.46590811865458,1,5,1,Entire guesthouse,t,1,within an hour
1,28804,3,Entire home/apt,2,1,0,0,4.46590811865458,1,5,1,Entire guest suite,t,1,within an hour
1,28803,5,Entire home/apt,4,1,0,0,5.24702407216049,1,5,1,Private small room,t,2,within an hour
1,28806,5,Entire home/apt,4,2,0,0,5.05624580534831,2,5,1,Entire house,t,2,within an hour
1,28806,5,Entire home/apt,6,2,0,0,4.82028156560504,3,5,1,Entire residential home,t,3,within an hour
1,28806,5,Entire home/apt,8,2,0,0,5.34233425196481,3,5,1,Entire residential home,f,6,within an hour
1,28806,3,Entire home/apt,2,1,0,0,4.62497281328427,1,5,1,Entire rental unit,f,1,within an hour
1,28806,5,Entire home/apt,5,1,0,0,4.67282883446191,2,5,1,Entire apartment,t,2,within an hour
1,28801,1,Private room,2,1,0,0,4.93447393313069,1,5,1,Private small room,t,1,within an hour
0,28805,1,Entire home/apt,10,4,0,0,5.99146454710798,5,4,1,Entire residential home,f,5,within a day
0,28804,5,Entire home/apt,9,2.5,0,0,5.92692602597041,4,4,1,Private small room,t,7,
1,28804,5,Entire home/apt,9,3,0,0,5.43372200355424,4,5,1,Entire residential home,f,5,within an hour
1,28805,4,Entire home/apt,2,1.5,0,0,4.89034912822175,1,5,1,Entire guest suite,f,1,within an hour
0,28801,5,Entire home/apt,4,3,0,0,4.90527477843843,2,5,1,Entire house,t,2,within an hour
1,28803,5,Entire home/apt,6,2,0,0,5.89440283426485,3,5,1,Entire house,t,4,within an hour
1,28806,0,Private room,6,1,0,0,4.97673374242057,1,4,1,Private room in house,t,3,within an hour
1,28704,5,Entire home/apt,2,1,0,0,4.85981240436167,1,5,1,Entire guesthouse,f,1,within an hour
0,28804,4,Entire home/apt,2,1,0,0,4.74493212836325,1,5,1,Entire guest suite,t,1,within an hour
0,28803,0,Private room,2,1,1,0,4.17438726989564,1,5,1,Private room in house,f,1,
0,28806,5,Entire home/apt,4,1,0,0,4.78749174278205,2,5,1,Entire house,t,2,within an hour
1,28806,1,Entire home/apt,2,1,0,0,4.59511985013459,1,3,1,Other,t,1,within an hour
1,28804,5,Entire home/apt,8,2,0,0,5.36597601502185,4,5,1,Entire rental unit,f,4,within an hour
1,28804,5,Entire home/apt,9,3,0,0,5.33271879326537,4,5,1,Entire house,f,5,within an hour
1,28704,3,Entire home/apt,4,1.5,0,0,5.29831736654804,2,5,1,Private small room,f,2,within an hour
0,28803,0,Entire home/apt,7,2,0,0,5.29831736654804,3,4,1,Entire house,t,3,within an hour
1,28806,5,Entire home/apt,8,2,0,0,5.75574221358691,3,5,1,Entire house,f,4,within an hour
0,28803,0,Entire home/apt,2,1,0,0,4.12713438504509,1,5,1,Entire residential home,f,1,
1,28806,0,Entire home/apt,4,1,0,0,4.78749174278205,2,4,1,Private small room,t,2,within an hour
1,28806,1,Private room,2,1,1,0,4.84418708645859,1,4,1,Private room in residential home,t,1,within an hour
0,28704,3,Private room,2,1,1,0,4.31748811353631,1,5,1,Private small room,t,1,within an hour
1,28801,5,Entire home/apt,3,1,0,0,5.43372200355424,1,5,0,Private small room,f,1,within an hour
1,28805,5,Entire home/apt,10,3,0,0,5.35658627467201,4,5,1,Entire residential home,t,6,within an hour
0,28801,2,Entire home/apt,5,2,0,0,5.24174701505964,2,5,1,Entire residential home,t,2,within an hour
1,28803,2,Private room,2,1,0,0,4.85203026391962,1,5,1,Private room in residential home,t,1,within an hour
1,28805,4,Entire home/apt,3,1,0,0,4.7361984483945,1,5,1,Entire house,t,2,within an hour
0,28806,5,Entire home/apt,4,1.5,0,0,5.12989871492307,2,5,1,Entire house,f,2,within an hour
1,28704,5,Entire home/apt,8,2,0,0,5.01063529409626,2,5,1,Entire house,t,2,within an hour
1,28803,5,Entire home/apt,4,1,0,0,4.49980967033027,1,5,1,Entire rental unit,t,2,within an hour
0,28803,5,Entire home/apt,3,1,0,0,4.75359019110636,1,5,1,Entire guesthouse,f,2,within an hour
1,28806,5,Entire home/apt,4,1,0,0,5.33753807970132,1,5,1,Private small room,f,2,within an hour
1,28803,4,Entire home/apt,2,1,0,0,4.65396035015752,1,5,1,Entire guest suite,t,2,within an hour
1,28806,5,Entire home/apt,6,2,0,0,4.63472898822964,3,5,1,Entire residential home,f,3,within an hour
1,28805,4,Entire home/apt,2,1,0,0,4.63472898822964,1,5,1,Entire guest suite,t,1,within an hour
0,28803,1,Entire home/apt,4,1,0,1,4.55387689160054,2,4,1,Entire guest suite,f,2,within a few hours
1,28806,2,Entire home/apt,8,5,0,0,5.97126183979046,4,4,1,Entire house,f,4,within an hour
1,28804,3,Entire home/apt,4,1,0,0,5.4380793089232,1,5,1,Entire guesthouse,f,3,within an hour
1,28801,4,Entire home/apt,5,1,0,0,4.55387689160054,1,5,1,Entire guest suite,t,3,within an hour
1,28801,5,Entire home/apt,4,2,0,0,5.99396142730657,2,5,1,Entire house,t,2,within an hour
1,28803,3,Private room,2,1,0,0,4.79579054559674,1,5,1,Private room in residential home,t,1,within an hour
1,28804,5,Entire home/apt,9,2.5,0,0,5.93224518744801,4,5,1,Private small room,t,7,
1,28803,3,Entire home/apt,2,1,0,0,5.0998664278242,1,5,1,Entire guest suite,t,1,within an hour
0,28801,5,Entire home/apt,3,1,0,0,4.33073334028633,1,5,1,Private small room,f,2,within a few hours
1,28801,5,Entire home/apt,6,2,0,0,5.79301360838414,2,5,1,Entire residential home,f,3,within an hour
0,28806,2,Entire home/apt,2,1,0,0,4.9272536851572,1,5,1,Private small room,f,1,
1,28806,3,Entire home/apt,4,1,0,0,4.83628190695148,2,5,1,Entire residential home,t,2,within an hour
